Unnamed: 0,mchnt_cd,mchnt_cd_id,mchnt_net_id,cen_betweenness,degree_centrality,closeness_centrality,current_flow_closeness_centrality,information_centrality,load_centrality,harmonic_centrality,approximate_current_flow_betweenness_centrality,density_factor,c_name,count,count_N,per_amt,large_amt,cv_amt,amt_d1_d2,cnt_d3_d4,sd_d5_d6,time1_cnt_w1_w2,time2_cnt_w1_w2,time_cnt_per_N2,time_cnt_per_N2_2,time_cnt_per_N2_3,time_cnt_per_N2_4,time_cnt_per_N2_5,time_cnt_per_N2_6,entropy,count_payee,sum_amt,large_cnt_per,large_amt_per,sum_amt_a,count_a,sum_large,large_max,sd_amt,mean_amt,amt_d1,amt_d2,cnt_d1,cnt_d2,amt_d3,amt_d4,cnt_d3,cnt_d4,time1_cnt_w1,time1_cnt_w2,time1_amt_w1,time1_amt_w2,time2_cnt_w1,time2_cnt_w2,time2_amt_w1,time2_amt_w2,sd_d5,sd_d6,time_amt_N2_t,time_cnt_N2_t,time_amt_N2_t2,time_cnt_N2_t2,time_amt_N2_t3,time_cnt_N2_t3,time_amt_N2_t4,time_cnt_N2_t4,time_amt_N2_t5,time_cnt_N2_t5,time_amt_N2_t6,time_cnt_N2_t6,time_amt_N2_all,time_cnt_N2_all,sum_amt_w,count_w,0,1,2,3,4,5,6,7,8,9
64,0002410F2240286,217,213,0.004639042,0.776917119,0.7689100659999999,0.006361823000000001,0.006361823000000001,0.0044540579999999995,1134.7928570000001,0.007512438000000001,6.984434115,消费金融,24631,5515.85081585082,2084.00264125428,6,13.959953190632698,0.38381858638694105,0.43366110873592695,0.571880003093191,1.1234085488787,0.9963597722301741,0.0490237993444492,0.0605671939575317,0.38991021804189796,0.41043180846515603,0.069687900812313,0.0203790793786518,9.97089624008792,4915,51334434.28,0.0003,0.146,49313754.5,23663,7200000.0,2400000.0,31659.451,2267.8766,6107970.0,15913690.0,3043,7017,6107970.0,15913690.0,3043,7017,344,687,552020.0,1108030.0,143,322,224140.0,506240.0,18105.4069,31659.451,552020.0,344,688520.0,425,8096960.0,2736,5465460.0,2880,886590.0,489,224140.0,143,15913690.0,7017,15913690.0,7017,-0.12954175472259521,-0.357403427362442,-0.09350485354661942,-0.05639894679188728,-0.6339925527572632,0.43189647793769836,0.0453992635011673,0.10559132695198059,-0.024812620133161545,0.1398337036371231
65,0002420F1883262,933,921,0.0,0.052672347,0.47202925,0.005717705,0.005717705,0.0,650.3761905,0.00018398200000000001,4.34825567,消费金融,297,6.06060606060606,4208.15384615385,0,2.0454461009806297,0.0702092020385616,0.25,0.0177413745714085,,,0.0,0.0,0.625,0.375,0.0,0.0,,8,1216566.0,0.0,0.0,109412.0,26,0.0,165000.0,14348.293,7014.75,3940.0,56118.0,2,8,3940.0,56118.0,2,8,0,0,0.0,0.0,0,0,0.0,0.0,254.5584,14348.293,0.0,0,0.0,0,50028.0,5,6090.0,3,0.0,0,0.0,0,56118.0,8,56118.0,8,-0.18587183952331543,-0.2512992322444916,0.03939767926931381,0.1517219990491867,-0.5716275572776794,0.28726205229759216,0.25048086047172546,-0.08483212441205978,-0.05669113248586655,0.130994975566864
66,0002420F2243767,13,9,0.000573802,0.737412858,0.736872146,0.006358847,0.006358847,0.000571001,1106.87619,0.002014487,6.932481286,消费金融,11914,2777.1561771561796,1640.60097364445,0,5.23381150572427,0.402747322779163,0.36661211129296206,1.0961725893979202,1.3312342473729,0.606035306471907,0.106110201854883,0.0826513911620295,0.388161483906165,0.34369885433715197,0.0600109110747409,0.01936715766503,8.1937892164778,1990,19546120.0,0.0,0.0,19546120.0,11914,0.0,250000.0,14841.3748,2835.6724,4186790.0,10395575.0,1344,3666,4186790.0,10395575.0,1344,3666,389,863,584865.0,1138820.0,71,346,100955.0,401725.0,16268.7083,14841.3748,584865.0,389,454015.0,303,3020020.0,1423,5905530.0,1260,330190.0,220,100955.0,71,10395575.0,3666,10395575.0,3666,-0.139921635389328,-0.40801548957824707,-0.0318962000310421,0.053303688764572144,-0.5275216102600098,0.317810982465744,0.1796615570783615,-0.112248994410038,-0.003463130444288254,0.07459522038698196
67,0002430F2243353,563,559,0.00021506799999999998,0.574748257,0.654002026,0.006343356,0.006343356,0.00021423,1000.32619,0.0014858570000000001,6.685408917,消费金融,1469,342.424242424242,749.4901293396871,0,0.0,0.612815269256987,0.612815269256987,,1.0013633265167,0.983795548858513,0.00340831629175187,0.0197682344921609,0.421267893660532,0.419904567143831,0.0974778459441036,0.038173142467621005,10.3403915503535,1337,1101001.0,0.0,0.0,1101001.0,1469,0.0,750.0,0.0,750.0,674250.0,1100250.0,899,1467,674250.0,1100250.0,899,1467,5,5,3750.0,3750.0,56,57,42000.0,42750.0,0.0,0.0,3750.0,5,21750.0,29,463500.0,618,462000.0,616,107250.0,143,42000.0,56,1100250.0,1467,1100250.0,1467,-0.22412310540676117,-0.3033672869205475,-0.08308285474777222,0.2827374339103699,-0.524203360080719,0.23255030810832977,0.28953176736831665,-0.0333867184817791,-0.040533293038606644,-0.04289809241890907
68,0002460F2117712,522,518,0.002287624,0.715724245,0.732274532,0.0063572459999999996,0.0063572459999999996,0.002283547,1094.0,0.002903443,6.902868949,消费金融,4602,1072.7272727272698,1758.54399826163,2,8.208449209895111,0.501021180597182,0.26484674329501895,1.9186263209856498,1.00487256371814,0.522011721412021,0.0402298850574713,0.0416666666666667,0.451149425287356,0.30699233716475105,0.131226053639847,0.028735632183907997,8.56808570526594,1589,8092819.48,0.0004,0.1508,8092819.48,4602,1220000.0,670000.0,19310.7059,2352.5401,2461068.0,4912103.71,553,2088,2461068.0,4912103.71,553,2088,84,184,110578.4,221996.0,60,253,78956.4,349470.6,37050.0285,19310.7059,110578.4,84,115338.0,87,1598624.4,942,2615774.31,641,392832.2,274,78956.4,60,4912103.71,2088,4912103.71,2088,-0.12563234567642212,-0.23647890985012054,-0.11440826207399368,0.23531052470207214,-0.5223077535629272,0.2900501489639282,0.3698211908340454,-0.09698977321386337,-0.14091303944587708,0.18454603850841522
69,0002610F0275542,1338,1273,0.0,0.0007745930000000001,0.43293091899999997,0.000690999,0.000690999,0.0,591.6297619,0.0,1.6931471809999998,其他,932,83.2167832167832,38635.4053221288,72,2.9354970294750697,0.509125158183546,0.40131578947368396,1.12911231879514,,,0.0,0.0,0.6052631578947371,0.39473684210526294,0.0,0.0,,132,43534665.0,0.2017,0.9587,13792839.7,357,13222542.43,1850000.0,75359.167,25671.6891,1986655.62,3902096.74,61,152,1986655.62,3902096.74,61,152,0,0,0.0,0.0,0,0,0.0,0.0,85088.9638,75359.167,0.0,0,0.0,0,2321218.82,92,1580877.92,60,0.0,0,0.0,0,3902096.74,152,3902096.74,152,-0.2322886437177658,-0.28237929940223694,-0.13224001228809357,0.24255123734474182,-0.43475064635276794,0.2786208689212799,0.29893532395362854,-0.0995294526219368,-0.1443924605846405,0.08577269315719604
70,0002610F1955215,788,780,9.22e-05,0.48721921,0.6165234,0.006330796999999999,0.006330796999999999,9.19e-05,942.6595238,0.001368,6.522008903,消费金融,903,71.5617715617716,1039.0928338762199,0,1.1153055127579,0.36080820023435295,0.25791855203619896,1.9289637119093201,1.2760180995475099,0.6380090497737559,0.00452488687782805,0.0,0.31221719457013597,0.592760180995475,0.0723981900452489,0.0180995475113122,,170,949709.94,0.0,0.0,319001.5,307,0.0,20000.0,956.1247,857.2760000000001,68358.0,189458.0,57,221,68358.0,189458.0,57,221,1,1,700.0,700.0,4,8,3400.0,6200.0,1844.3298,956.1247,700.0,1,0.0,0,74358.0,69,98000.0,131,13000.0,16,3400.0,4,189458.0,221,189458.0,221,-0.03782888501882553,-0.1217036023736,-0.046494822949171066,-0.21966896951198578,-0.7051643133163452,0.4566861391067505,0.10915052145719528,0.057829126715660095,-0.11150866746902466,0.11327893286943436
71,0002650F1989514,891,879,1.8100000000000003e-05,0.265685515,0.535018649,0.006262918,0.006262918,1.83e-05,795.3428571000001,0.000726367,5.924346583999999,消费金融,1912,167.832167832168,1182.36111111111,0,5.58215830055482,0.132676665920454,0.297029702970297,0.0262060177044771,,,0.0,0.0594059405940594,0.386138613861386,0.45544554455445496,0.099009900990099,0.0,,81,1735470.0,0.0,0.0,851300.0,720,0.0,150000.0,14813.169,2653.6634,35560.0,268020.0,30,101,35560.0,268020.0,30,101,0,0,0.0,0.0,0,0,0.0,0.0,388.1942,14813.169,0.0,0,156650.0,6,46970.0,39,54390.0,46,10010.0,10,0.0,0,268020.0,101,268020.0,101,-0.06937593966722488,-0.016995487734675407,-0.020566469058394432,0.34433841705322266,-0.5187277793884277,0.3108499050140381,0.4645331799983978,0.04740334302186966,-0.2575797736644745,-0.10637252777814865
72,0002650F2182619,280,276,0.00034967300000000005,0.632068164,0.683068783,0.006349715,0.006349715,0.000348134,1038.62619,0.0015504129999999998,6.7795918770000005,消费金融,7448,1736.1305361305401,1260.40145005371,0,2.5539456215903904,0.587793908270169,0.57551256136298,1.31647437261185,1.19561732431927,1.0676746008828,0.0464914813745308,0.0609298296274906,0.34190008663009,0.438059485994802,0.080565983251516,0.0320531331215709,10.8118218125909,2633,9387470.0,0.0,0.0,9387470.0,7448,0.0,150000.0,3584.4918,1403.5114,2856890.0,4860360.0,1993,3463,2856890.0,4860360.0,1993,3463,161,272,222250.0,356370.0,111,210,290140.0,408300.0,4718.8916,3584.4918,222250.0,161,301560.0,211,1579690.0,1184,2107760.0,1517,358960.0,279,290140.0,111,4860360.0,3463,4860360.0,3463,-0.22549186646938324,-0.21625541150569916,-0.06591125577688217,0.2188594788312912,-0.4576455056667328,0.28806599974632263,0.3782469630241394,0.02020733430981636,-0.1976846307516098,0.06349918991327286
73,0002690F2063608,811,803,1.62e-05,0.333849729,0.560816681,0.006293223000000001,0.006293223000000001,1.6e-05,842.2761905,0.000900535,6.149114881,消费金融,9904,231.23543123543098,4555.69556451613,2,8.278726214683699,0.160606712564544,0.41212121212121205,0.0826740728352804,1.4958677685950401,,0.0303030303030303,0.0242424242424242,0.418181818181818,0.45454545454545503,0.0727272727272727,0.0,,132,22344700.0,0.002,0.354,4519250.0,992,1600000.0,900000.0,69962.7626,8450.9091,223950.0,1394400.0,68,165,223950.0,1394400.0,68,165,5,11,58050.0,89600.0,0,0,0.0,0.0,5784.1065,69962.7626,58050.0,5,9100.0,4,179200.0,69,1088650.0,75,59400.0,12,0.0,0,1394400.0,165,1394400.0,165,-0.10364401340484619,-0.3041301369667053,-0.08772186189889908,-0.03309560567140579,-0.6452288627624512,0.36424732208251953,0.1459474116563797,-0.024081256240606308,-0.0326002836227417,0.16755305230617523
74,0002710F2135657,314,310,0.000730297,0.752904725,0.746242775,0.006359979,0.006359979,0.0007270960000000001,1117.209524,0.001968158,6.953161282999999,消费金融,8582,1951.28205128205,1269.49505435432,1,8.256704355433051,0.59331360729412,0.53031465848043,1.3730879681445602,,,0.0,0.00460475825019187,0.6114095676643639,0.367101560501407,0.0168841135840368,0.0,10.361752514750401,2869,10847020.1,0.0001,0.0659,10626943.1,8371,700000.0,700000.0,11179.538,1353.9952,3140270.8,5292767.2,2073,3909,3140270.8,5292767.2,2073,3909,0,0,0.0,0.0,0,0,0.0,0.0,15350.4891,11179.538,0.0,0,22712.0,18,3501458.4,2390,1694315.2,1435,74281.6,66,0.0,0,5292767.2,3909,5292767.2,3909,-0.10385312139987946,-0.35161978006362915,-0.14861223101615906,0.16078923642635345,-0.45053136348724365,0.3475387394428253,0.2567540109157562,-0.1025242730975151,-0.12436602264642715,0.03350575640797615
75,0002720F2241357,665,661,4.16e-05,0.379550736,0.577112204,0.006307544,0.006307544,4.14e-05,872.4928571,0.0010193939999999999,6.275584695,消费金融,1334,307.92540792540797,1895.0037850113501,0,8.83753517375795,0.219026863125977,0.41899441340782106,0.00257461935329087,0.9497206703910609,0.688032931490738,0.0474860335195531,0.0698324022346369,0.385474860335196,0.421787709497207,0.0502793296089385,0.0251396648044693,,348,2514700.0,0.0,0.0,2503300.0,1321,0.0,494500.0,26052.2144,2947.905,231150.0,1055350.0,150,358,231150.0,1055350.0,150,358,17,26,26700.0,40200.0,9,19,14550.0,29550.0,67.0745,26052.2144,26700.0,17,40350.0,25,217050.0,138,728200.0,151,28500.0,18,14550.0,9,1055350.0,358,1055350.0,358,-0.2181917279958725,-0.32277294993400574,-0.012256349436938763,0.09547563642263412,-0.48162272572517395,0.3284165859222412,0.22663578391075134,-0.04314097389578819,-0.10723858326673508,0.12571659684181213
76,0002720F2255865,340,336,0.000176843,0.56855151,0.655329949,0.006342591999999999,0.006342591999999999,0.000175885,997.8761904999999,0.001923895,6.674701701,消费金融,3135,730.769230769231,729.7671451355659,0,0.103459737140645,0.69950230068551,0.700934579439252,0.978391524719663,0.9635937585396509,1.0884695454297,0.0462370880472209,0.0486965076242007,0.365961633054599,0.42990654205607504,0.07329070339399901,0.0359075258239056,10.642178645855,1735,2287820.0,0.0,0.0,2287820.0,3135,0.0,980.0,75.8701,733.3301,1042860.0,1490860.0,1425,2033,1042860.0,1490860.0,1425,2033,94,144,69440.0,107380.0,73,99,52360.0,70980.0,74.2307,75.8701,69440.0,94,73500.0,99,554960.0,744,632940.0,874,107660.0,149,52360.0,73,1490860.0,2033,1490860.0,2033,-0.27695533633232117,-0.40558937191963196,0.05144407972693443,0.09890090674161911,-0.5296592712402344,0.2714785635471344,0.17223107814788818,-0.07651466131210327,0.04038012772798538,0.07680792361497879
77,0002760F2255106,7,3,0.001577842,0.769945778,0.7558548009999999,0.006361183,0.006361183,0.0015734870000000001,1128.209524,0.0018618439999999999,6.975459643,消费金融,9154,2133.79953379953,1276.04325977715,0,0.259575923328548,0.503296186501171,0.461715412421952,1.07685705572882,1.2735511200769498,1.2417634066748702,0.0381202760433782,0.0609595793624712,0.402891883010187,0.41718698652645403,0.0691751560959579,0.0116661189615511,11.6299455192019,3822,11680900.0,0.0,0.0,11680900.0,9154,0.0,2100.0,355.5154,1369.6007,4195170.0,8335390.0,2810,6086,4195170.0,8335390.0,2810,6086,232,274,373170.0,427350.0,71,86,106400.0,125090.0,382.8392,355.5154,373170.0,232,586320.0,371,3293010.0,2452,3405570.0,2539,570920.0,421,106400.0,71,8335390.0,6086,8335390.0,6086,-0.18351590633392334,-0.466013103723526,0.11021217703819275,-0.03715254366397858,-0.5437136888504028,0.21876345574855804,0.27752771973609924,-0.262484610080719,0.2673923671245575,0.0492265522480011
78,0002900F0280107,1325,1261,0.0,0.0007745930000000001,0.19652915199999998,0.00028647599999999997,0.00028647599999999997,0.0,257.1769841,0.0,1.6931471809999998,P2P网贷,2341,179.95337995338002,11391.2578756477,92,2.62949279549349,0.287458079799606,0.408219178082192,0.8009649031015541,,,0.0,0.0,0.11232876712328801,0.8876712328767121,0.0,0.0,,340,32728630.33,0.1192,0.7163,8794051.08,772,6298843.55,696430.0,33204.6248,12627.7679,1324933.18,4609135.29,149,365,1324933.18,4609135.29,149,365,0,0,0.0,0.0,0,0,0.0,0.0,26595.7391,33204.6248,0.0,0,0.0,0,626324.72,41,3982810.57,324,0.0,0,0.0,0,4609135.29,365,4609135.29,365,-0.18901382386684418,-0.28204870223999023,-0.08522306382656097,-0.09375296533107758,-0.5951539874076843,0.40591326355934143,0.06285770982503891,0.0018659343477338552,0.07267104834318161,0.05988190323114395
79,0002900F0314580,1254,1211,0.001549187,0.00232378,0.244553893,0.00045440300000000003,0.00045440300000000003,0.001549187,322.197619,2.91e-16,1.805354145,P2P网贷,7862,634.498834498835,4968.41328434974,150,3.72906739951061,0.571194650178671,0.5569060773480661,1.0626759414348599,,,0.0,0.0,1.0,0.0,0.0,0.0,,619,40965034.35,0.0551,0.6498,13524020.96,2722,8787915.79,600000.0,17372.616,4658.7026,2408228.53,4216125.85,504,905,2408228.53,4216125.85,504,905,0,0,0.0,0.0,0,0,0.0,0.0,18461.461,17372.616,0.0,0,0.0,0,4216125.85,905,0.0,0,0.0,0,0.0,0,4216125.85,905,4216125.85,905,-0.21957927942276,-0.23196743428707123,-0.05394892022013664,0.18813075125217438,-0.5353326797485352,0.25645849108695984,0.27085691690444946,-0.09600939601659775,-0.117507204413414,0.09305804967880249
80,0002900F0366413,908,896,0.0,0.0030983729999999998,0.439564181,0.0020888120000000002,0.0020888120000000002,0.0,599.9630952,2.9100000000000003e-05,1.912231019,P2P网贷,203,20.046620046620003,170703.011162791,85,1.19610124340507,0.39671334464489,0.538461538461538,0.5992425614990811,,,0.0,0.0,0.23076923076923103,0.7692307692307689,0.0,0.0,,25,35283986.97,0.9884,0.9993,14680458.96,86,14670125.63,2500000.0,232916.5946,194729.8323,2008550.0,5062975.64,14,26,2008550.0,5062975.64,14,26,0,0,0.0,0.0,0,0,0.0,0.0,139573.5367,232916.5946,0.0,0,0.0,0,1741925.64,6,3321050.0,20,0.0,0,0.0,0,5062975.64,26,5062975.64,26,-0.1575751155614853,-0.3364393413066864,-0.08177270740270615,0.11840448528528214,-0.5296491384506226,0.2736319601535797,0.2649206519126892,-0.08221803605556488,-0.07405086606740952,0.0923156589269638
81,0002900F1107030,1218,1175,0.0,0.00464756,0.45029647700000003,0.0026945240000000002,0.0026945240000000002,0.0,610.0690476,3.35e-06,2.1931581280000003,P2P网贷,256,23.076923076923105,137755.05050505098,97,0.9746033153516321,0.37657514259185604,0.46875,0.644839938328312,,,0.0,0.0,0.1875,0.65625,0.15625,0.0,,32,44190293.0,0.9798,0.9988,13637750.0,99,13620750.0,4000000.0,114805.2249,117796.875,1419500.0,3769500.0,15,32,1419500.0,3769500.0,15,32,0,0,0.0,0.0,0,0,0.0,0.0,74030.9942,114805.2249,0.0,0,0.0,0,352000.0,6,2792500.0,21,625000.0,5,0.0,0,3769500.0,32,3769500.0,32,-0.18017400801181793,-0.2555880546569824,-0.04438355565071106,0.2084324210882187,-0.5298937559127808,0.3069630563259125,0.24332545697689056,-0.01976788602769375,-0.17371594905853271,0.07631704211235046
82,0002900F1579694,1217,1174,0.0,0.0007745930000000001,0.164416709,0.00022444,0.00022444,0.0,215.0071429,0.0,1.6931471809999998,P2P网贷,137,28.438228438228396,29296.421557377,35,2.22103038292116,0.6187217420774721,0.576923076923077,1.18272159539897,,,0.0,0.0,0.9487179487179491,0.0512820512820513,0.0,0.0,,65,3634867.08,0.2869,0.9251,3574163.43,122,3306609.84,305000.0,51816.0625,23329.7405,1125900.18,1819719.76,45,78,1125900.18,1819719.76,45,78,0,0,0.0,0.0,0,0,0.0,0.0,61283.9761,51816.0625,0.0,0,0.0,0,1153419.76,74,666300.0,4,0.0,0,0.0,0,1819719.76,78,1819719.76,78,-0.2250867784023285,-0.20927760004997253,0.023190507665276527,0.06863918155431747,-0.6161026358604431,0.24561768770217896,0.2619016468524933,-0.05533387511968613,-0.012224644422531128,0.06913334131240845
83,0002900F1684309,506,502,0.00048813800000000005,0.591789311,0.665121072,0.006345376999999999,0.006345376999999999,0.00048778,1012.709524,0.001806989,6.714482639,P2P网贷,29559,3764.8018648018606,1223.6164590427802,0,0.286918250025752,0.597392431513267,0.581719191707675,0.96007549264877,1.5505182703381801,1.52258100420596,0.0182179876452727,0.0418804313684431,0.385195267511255,0.469689037797089,0.0736048581300387,0.0114124175479007,12.9341260269584,8476,45044686.39,0.0,0.0,19762629.43,16151,0.0,1000000.0,353.6075,1232.4328,7031886.0,11770966.0,5556,9551,7031886.0,11770966.0,5556,9551,174,174,215740.0,215740.0,109,111,123830.0,127680.0,339.4899,353.6075,215740.0,174,492125.0,400,4482482.5,3679,5580263.5,4486,876525.0,703,123830.0,109,11770966.0,9551,11770966.0,9551,-0.21765762567520142,-0.29320451617240906,-0.026528963819146156,0.09966230392456055,-0.5418274998664856,0.2790389657020569,0.30569446086883545,-0.015026700682938099,-0.03495009243488312,0.12234193831682205
84,0002900F1757445,884,872,5e-05,0.320681642,0.554077253,0.006288343,0.006288343,4.99e-05,832.3095238,0.001021684,6.109713358,消费金融,1748,111.188811188811,1835.5989517819698,0,0.366813862367801,0.484964200477327,0.472602739726027,1.02149154344299,,0.9535768645357691,0.0,0.0,0.0616438356164384,0.732876712328767,0.15753424657534199,0.0479452054794521,,115,2494420.7,0.0,0.0,875580.7,477,0.0,400000.0,368.4469,1004.4521,71120.0,146650.0,69,146,71120.0,146650.0,69,146,0,0,0.0,0.0,7,18,6790.0,20580.0,376.3654,368.4469,0.0,0,0.0,0,9940.0,9,105700.0,107,24220.0,23,6790.0,7,146650.0,146,146650.0,146,-0.1682342290878296,-0.27493664622306824,0.027936894446611404,0.11525751650333405,-0.5103145837783813,0.33434298634529114,0.2834809720516205,-0.01480502262711525,-0.06346526741981506,0.07295732945203781
85,0002900F1813821,375,371,0.000385225,0.670023238,0.699728997,0.00635333,0.00635333,0.00038331,1062.742857,0.001638731,6.837359700000001,消费金融,8869,1318.88111888112,2026.03594909862,0,3.7589893486433397,0.534469682870543,0.464347826086957,1.3727417993261102,1.0761063417335899,0.8989621318373071,0.0421739130434783,0.05869565217391299,0.49043478260869605,0.30695652173913,0.0808695652173913,0.0208695652173913,9.531532393059221,1680,16207311.08,0.0,0.0,11463311.4,5658,0.0,200000.0,7025.3223,1868.9391,2297450.0,4298560.0,1068,2300,2297450.0,4298560.0,1068,2300,97,157,143920.0,242340.0,48,93,70700.0,143570.0,9643.9536,7025.3223,143920.0,97,199920.0,135,2429820.0,1128,1177280.0,706,276920.0,186,70700.0,48,4298560.0,2300,4298560.0,2300,-0.23862315714359283,-0.2625799775123596,0.04138568043708801,0.048275042325258255,-0.5870983004570007,0.30203503370285034,0.15220913290977478,-0.04680246859788895,-0.05926063284277916,0.06943845748901367
86,0002900F1814129,1196,1155,1.03e-06,0.054221534,0.46962531799999996,0.005735335,0.005735335,1.08e-06,650.5357142999999,0.000286783,4.37669109,消费金融,523,29.370629370629395,1297.61904761905,0,0.23882865138755605,0.6541076487252121,0.69047619047619,0.7769786516814101,,,0.0,0.0,0.28571428571428603,0.6190476190476191,0.0952380952380952,0.0,,38,610035.0,0.0,0.0,163500.0,126,0.0,2280.0,301.0947,1260.7143,34635.0,52950.0,29,42,34635.0,52950.0,29,42,0,0,0.0,0.0,0,0,0.0,0.0,233.9441,301.0947,0.0,0,0.0,0,13860.0,12,33330.0,26,5760.0,4,0.0,0,52950.0,42,52950.0,42,-0.20272569358348846,-0.21895593404769897,-0.07021384686231613,0.1715192347764969,-0.5148237943649292,0.31683704257011414,0.25507691502571106,-0.05390196666121483,-0.0725935772061348,0.04695766791701317
87,0002900F1860339,351,347,0.000677298,0.715724245,0.725280899,0.006357186999999999,0.006357186999999999,0.0006746580000000001,1092.87619,0.001998368,6.9028178360000005,消费金融,9719,1478.55477855478,1228.97351411004,0,3.66977535720106,0.49857129662345095,0.4856129286558929,1.14884583724378,1.40848771514913,0.849685523812788,0.0023649980291683102,0.0847457627118644,0.369728025226646,0.43634213638155295,0.0922349231375641,0.0145841545132046,10.067721545355301,1807,14297559.97,0.0,0.0,7795379.0,6343,0.0,500000.0,4933.2008,1344.2787,1700345.0,3410435.0,1232,2537,1700345.0,3410435.0,1232,2537,6,9,7000.0,10150.0,37,92,242980.0,303180.0,5667.4872,4933.2008,7000.0,6,266140.0,215,1125600.0,938,1481995.0,1107,286720.0,234,242980.0,37,3410435.0,2537,3410435.0,2537,-0.19087070226669312,-0.39354825019836426,-0.23146238923072815,0.1565074324607849,-0.2338394820690155,0.3509940505027771,0.23797518014907837,-0.05664834380149841,-0.2603764533996582,-0.31250181794166565
88,0002900F1897070,1154,1115,3.5399999999999997e-07,0.113865221,0.49050152,0.006072022,0.006072022,3.5399999999999997e-07,693.6761905000001,0.000350665,5.094468645,消费金融,1061,104.195804195804,1078.74272930649,0,0.5284419125434601,0.42457871575240597,0.427272727272727,0.969812703347225,,1.3801652892562,0.0,0.0,0.272727272727273,0.577272727272727,0.104545454545455,0.0454545454545455,,204,1196955.5,0.0,0.0,482198.0,447,0.0,2190.0,545.005,1031.3432,96335.0,226895.5,94,220,96335.0,226895.5,94,220,0,0,0.0,0.0,10,11,9417.0,10658.0,528.5527,545.005,0.0,0,0.0,0,62962.5,60,129878.5,127,24637.5,23,9417.0,10,226895.5,220,226895.5,220,-0.14316721260547638,-0.2069510817527771,-0.08232536911964417,0.16856856644153595,-0.5182644128799438,0.3376269042491913,0.3083561658859253,-0.04052921384572983,-0.09981989860534668,0.08627038449048996
89,0002900F1910486,1082,1052,0.001549187,0.001549187,0.39073849899999996,0.00069168,0.00069168,0.001549187,539.3130952,0.0,1.689228398,消费金融,272,25.6410256410256,123.21,0,0.866039793506282,0.44314558979808705,0.516129032258065,1.2950702165768602,,1.46774193548387,0.0,0.0,0.17741935483871,0.661290322580645,0.145161290322581,0.0161290322580645,,4,80803.1,0.0,0.0,13553.1,110,0.0,1980.0,130.1281,150.2565,4128.3,9315.9,32,62,4128.3,9315.9,32,62,0,0,0.0,0.0,1,1,198.0,198.0,168.525,130.1281,0.0,0,0.0,0,1623.6,11,6088.5,41,1405.8,9,198.0,1,9315.9,62,9315.9,62,-0.26266413927078247,-0.2667730748653412,-0.050927869975566864,0.29753586649894714,-0.5262003540992737,0.1991775929927826,0.2477249801158905,-0.13497141003608704,-0.040747176855802536,-0.03799261897802353
90,0002900F1939339,1358,1289,0.0,0.00697134,0.449512535,0.0033399640000000004,0.0033399640000000004,0.0,612.2964286,6.07e-06,2.510629657,消费金融,93,1.3986013986013999,2605.0,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.5,0.5,0.0,,2,239305.0,0.0,0.0,15630.0,6,0.0,79895.0,0.0,3930.0,0.0,7860.0,0,2,0.0,7860.0,0,2,0,0,0.0,0.0,0,1,0.0,1080.0,,0.0,0.0,0,0.0,0,0.0,0,3930.0,1,3930.0,1,0.0,0,7860.0,2,7860.0,2,-0.12792351841926575,-0.27271759510040283,-0.3241739571094513,0.40929752588272095,-0.4617708921432495,0.2403651624917984,0.28040367364883423,-0.10798126459121704,-0.2837415933609009,-0.018956990912556648
91,0002900F1970521,1151,1112,8.7e-07,0.104570101,0.487906274,0.006043346999999999,0.006043346999999999,8.709999999999999e-07,687.4595237999999,0.00024466,5.011709013,消费金融,24,5.594405594405591,2654.8333333333303,0,2.71869430757253,0.7771360411827479,0.583333333333333,1.3151109375194,,,0.0,0.0,0.375,0.583333333333333,0.0416666666666667,0.0,,23,63716.0,0.0,0.0,63716.0,24,0.0,36516.0,7217.6803,2654.8333,49516.0,63716.0,14,24,49516.0,63716.0,14,24,0,0,0.0,0.0,0,0,0.0,0.0,9492.0503,7217.6803,0.0,0,0.0,0,9000.0,9,53716.0,14,1000.0,1,0.0,0,63716.0,24,63716.0,24,-0.12823468446731567,-0.26945361495018005,-0.05882161855697632,0.2289009690284729,-0.4644153118133545,0.30928683280944824,0.36001303791999817,-0.030180910602211952,-0.15685980021953583,0.04523276537656784
92,0002900F1985462,794,786,9.16e-06,0.140201394,0.498070988,0.006133433000000001,0.006133433000000001,9.47e-06,711.7928571,0.000285031,5.297812391,消费金融,3681,94.8717948717949,3510.09828009828,1,6.927190539848829,0.20839922150589998,0.5190839694656489,0.0129551480522313,1.0763358778626,1.25572519083969,0.0916030534351145,0.0458015267175573,0.374045801526718,0.358778625954198,0.0763358778625954,0.0534351145038168,,106,5503320.0,0.0025,0.56,1428610.0,407,800000.0,800000.0,17388.8346,2510.229,68530.0,328840.0,68,131,68530.0,328840.0,68,131,12,24,11900.0,24150.0,7,12,7300.0,12200.0,225.2749,17388.8346,11900.0,12,6300.0,6,243530.0,49,49560.0,47,10250.0,10,7300.0,7,328840.0,131,328840.0,131,-0.24444487690925598,-0.3018166124820709,-0.004030062351375818,0.22312907874584198,-0.5159974098205566,0.2590593695640564,0.24470952153205872,-0.06513767689466476,-0.08807333558797836,0.09066132456064224
